state,state_heuristic,first_mover_opt_move,second_mover_opt_move
"(1, 0, 0, 1, 0, 0, -1, 0, 0)",-2.1712842347891415e-05,[5],[4]
"(1, 0, 0, 0, 1, 1, -1, -1, -1)",-1.8816764231589208e-06,,
"(1, 0, 0, 0, 1, 1, -1, -1, 0)",-9.188982258498983e-07,"[1, 2]",[8]
"(1, 0, 0, 0, 1, 0, -1, -1, 1)",1.6935087808430286e-05,,
"(1, 0, 0, 0, 1, 0, -1, -1, 0)",1.3259494905030693e-05,[8],"[1, 2, 3, 5]"
"(1, 0, 0, 0, 1, 1, -1, 0, -1)",-1.5409613506527788e-06,[2],[7]
"(1, 0, 0, 0, 1, 0, -1, 1, -1)",6.014137264691749e-07,[3],[1]
"(1, 0, 0, 0, 1, 0, -1, 0, -1)",-5.1055637380087035e-06,[7],[3]
"(1, 0, 0, 0, 1, 0, -1, 0, 0)",9.387474599981726e-05,[3],[8]
"(1, 0, 0, 0, 0, 1, -1, -1, 1)",1.1305545587703802e-06,[3],[4]
"(1, 0, 0, 0, 0, 1, -1, -1, 0)",-4.1298796667411155e-06,[8],[3]
"(1, 0, 0, 0, 0, 1, -1, 1, -1)",-6.194819500111673e-08,[3],[4]
"(1, 0, 0, 0, 0, 1, -1, 0, -1)",-6.432287580949287e-06,[7],[3]
"(1, 0, 0, 0, 0, 1, -1, 0, 0)",-1.5487048750279186e-05,[3],[8]
"(1, 0, 0, 0, 0, 0, -1, 1, -1)",2.1475374267053805e-06,[1],[3]
"(1, 0, 0, 0, 0, 0, -1, 1, 0)",-2.725720580049137e-06,[3],[4]
"(1, 0, 0, 0, 0, 0, -1, -1, 1)",2.1560553035180334e-05,[4],[3]
"(1, 0, 0, 0, 0, 0, -1, 0, 1)",8.925960547223406e-05,"[3, 7]",[4]
"(1, 0, 0, 0, 0, 0, -1, 0, 0)",0.00031212598051312665,[4],[3]
"(1, 1, 1, 0, 0, 0, 0, -1, -1)",1.6935087808430286e-05,,
"(1, 1, 0, 1, 0, 0, 0, -1, -1)",-9.705217216841623e-07,[4],[6]
"(1, 1, 0, 0, 1, 0, 0, -1, -1)",-1.6442083423213065e-06,[3],[6]
"(1, 1, 0, 0, 0, 1, 0, -1, -1)",-1.5409613506527788e-06,[4],[6]
"(1, 1, 0, 0, 0, 0, 1, -1, -1)",1.2234768512720556e-06,[4],[2]
"(1, 1, 0, 0, 0, 0, 0, -1, -1)",1.4002873245044094e-05,[2],[4]
"(1, 1, 0, 0, 0, 0, 0, -1, 0)",9.23570152222899e-05,[5],[2]
"(1, 0, 1, 1, 0, 0, 0, -1, -1)",-9.70521721684162e-07,[5],[6]
"(1, 0, 1, 0, 1, 0, 0, -1, -1)",-9.188982258498983e-07,"[3, 5]",[6]
"(1, 0, 1, 0, 0, 1, 0, -1, -1)",-1.633883643154454e-06,[3],[6]
"(1, 0, 1, 0, 0, 0, 1, -1, -1)",1.845539976074936e-06,[5],"[1, 4]"
"(1, 0, 1, 0, 0, 0, 0, -1, -1)",1.5257324193816708e-05,[1],[5]
"(1, 0, 1, 0, 0, 0, 0, -1, 0)",8.541881738216482e-05,"[3, 5]",[1]
"(1, 0, 0, 1, 1, 0, 0, -1, -1)",-9.705217216841623e-07,[1],[6]
"(1, 0, 0, 1, 0, 1, 0, -1, -1)",-9.705217216841623e-07,[2],[6]
"(1, 0, 0, 1, 0, 0, 1, -1, -1)",1.6935087808430286e-05,,
"(1, 0, 0, 1, 0, 0, 0, -1, -1)",1.3053000921693637e-05,[6],"[1, 4, 5]"
"(1, 0, 0, 1, 0, 0, 0, -1, 0)",7.959568705205986e-05,[5],[6]
"(1, 0, 0, 0, 1, 1, 0, -1, -1)",-1.5409613506527788e-06,[1],[6]
"(1, 0, 0, 0, 1, 0, 1, -1, -1)",1.2234768512720556e-06,[1],[2]
"(1, 0, 0, 0, 1, 0, 0, -1, -1)",-3.851112789236091e-06,[6],[1]
"(1, 0, 0, 0, 1, 0, 0, -1, 0)",9.886157569740716e-05,[1],[8]
"(1, 0, 0, 0, 0, 1, 1, -1, -1)",6.117384256360277e-07,[2],[3]
"(1, 0, 0, 0, 0, 1, 0, -1, -1)",-5.074589640508146e-06,[6],[2]
"(1, 0, 0, 0, 0, 1, 0, -1, 0)",-1.1708208855211063e-05,[3],[4]
"(1, 0, 0, 0, 0, 0, 1, -1, -1)",2.183931991268536e-05,[3],[5]
"(1, 0, 0, 0, 0, 0, 1, -1, 0)",9.818014555239488e-05,[5],[3]
"(1, 0, 0, 0, 0, 0, 0, -1, 1)",9.303844536730219e-05,[5],[4]
"(1, 0, 0, 0, 0, 0, 0, -1, 0)",0.0005357434774184077,[4],[5]
"(1, 1, 0, 0, 0, 0, 0, 0, -1)",7.451593506196828e-05,[3],[2]
"(1, 0, 1, 0, 0, 0, 0, 0, -1)",9.310039356230331e-05,[5],[1]
"(1, 0, 0, 1, 0, 0, 0, 0, -1)",7.45159350619683e-05,[1],[6]
"(1, 0, 0, 0, 1, 0, 0, 0, -1)",-1.0964830515197662e-05,"[1, 3]",[2]
"(1, 0, 0, 0, 0, 1, 0, 0, -1)",-4.026632675072588e-06,[1],[6]
"(1, 0, 0, 0, 0, 0, 1, 0, -1)",9.310039356230331e-05,[7],[3]
"(1, 0, 0, 0, 0, 0, 0, 1, -1)",-4.026632675072586e-06,[3],[2]
"(1, 0, 0, 0, 0, 0, 0, 0, -1)",0.00031621456138320044,"[2, 6]",[4]
"(1, 0, 0, 0, 0, 0, 0, 0, 0)",0.0030509176297074986,[5],[4]
"(-1, 1, 1, -1, 1, -1, 1, 0, 0)",2.0907515812876897e-07,,
"(-1, 1, 1, -1, 1, -1, 0, 1, 0)",2.0907515812876897e-07,,
"(-1, 1, 1, -1, 1, -1, -1, 0, 1)",-2.3230573125418773e-08,,
"(-1, 1, 1, -1, 1, -1, 1, -1, 1)",2.581174791713197e-09,,
"(-1, 1, 1, -1, 1, -1, 0, -1, 1)",2.581174791713197e-09,[6],[6]
"(-1, 1, 1, -1, 1, -1, 0, 0, 1)",-2.0649398333705576e-08,[7],[6]
"(-1, 1, 1, -1, 1, -1, 0, 0, 0)",3.9750091792383236e-07,"[6, 7]",[8]
"(-1, 1, 1, -1, 1, 0, -1, 0, 0)",-1.8816764231589208e-06,,
"(-1, 1, 1, -1, 1, 1, -1, -1, 0)",-2.3230573125418773e-08,,
"(-1, 1, 1, -1, 1, 1, 1, -1, -1)",2.581174791713197e-09,,
"(-1, 1, 1, -1, 1, 1, 0, -1, -1)",2.581174791713197e-09,[6],[6]
"(-1, 1, 1, -1, 1, 1, 0, -1, 0)",-2.0649398333705576e-08,[8],[6]
"(-1, 1, 1, -1, 1, 0, 1, -1, 0)",2.0907515812876897e-07,,
"(-1, 1, 1, -1, 1, 0, -1, -1, 1)",-2.3230573125418773e-08,,
"(-1, 1, 1, -1, 1, 0, 0, -1, 1)",-2.0649398333705576e-08,[5],[6]
"(-1, 1, 1, -1, 1, 0, 0, -1, 0)",1.6777636146135782e-07,[6],"[5, 8]"
"(-1, 1, 1, -1, 1, 1, -1, 0, -1)",-2.3230573125418773e-08,,
"(-1, 1, 1, -1, 1, 1, 0, 0, -1)",-2.0649398333705576e-08,[7],[6]
"(-1, 1, 1, -1, 1, 0, 1, 0, -1)",2.0907515812876897e-07,,
"(-1, 1, 1, -1, 1, 0, 0, 1, -1)",2.0907515812876897e-07,,
"(-1, 1, 1, -1, 1, 0, 0, 0, -1)",3.9750091792383236e-07,"[6, 7]",[5]
"(-1, 1, 1, -1, 1, 0, 0, 0, 0)",-9.188982258498981e-07,"[5, 8]",[6]
"(-1, 1, 1, -1, -1, 1, 1, -1, 1)",2.581174791713197e-09,,
"(-1, 1, 1, -1, -1, 1, 1, -1, 0)",2.581174791713197e-09,[8],[8]
"(-1, 1, 1, -1, -1, 1, 1, 0, -1)",-2.3230573125418773e-08,,
"(-1, 1, 1, -1, -1, 1, 1, 0, 0)",-2.0649398333705576e-08,[7],[8]
"(-1, 1, 1, -1, -1, 1, -1, 1, 0)",-2.3230573125418773e-08,,
"(-1, 1, 1, -1, -1, 1, 0, 1, -1)",-2.3230573125418773e-08,,
"(-1, 1, 1, -1, -1, 1, 0, 1, 0)",-4.6461146250837546e-08,"[6, 8]","[6, 8]"
"(-1, 1, 1, -1, -1, 1, 0, 0, 1)",2.0907515812876897e-07,,
"(-1, 1, 1, -1, -1, 1, 0, 0, 0)",1.4196461354422586e-07,[8],[7]
"(-1, 1, 1, -1, 0, 1, -1, 0, 0)",-1.8816764231589208e-06,,
"(-1, 1, 1, -1, 0, 1, 1, -1, -1)",2.581174791713197e-09,[4],[4]
"(-1, 1, 1, -1, 0, 1, 1, -1, 0)",5.162349583426394e-09,"[4, 8]","[4, 8]"
"(-1, 1, 1, -1, 0, 1, 0, -1, 1)",2.0907515812876897e-07,,
"(-1, 1, 1, -1, 0, 1, 0, -1, 0)",1.935881093784898e-07,[8],[4]
"(-1, 1, 1, -1, 0, 1, 1, 0, -1)",-2.0649398333705576e-08,[7],[4]
"(-1, 1, 1, -1, 0, 1, -1, 1, -1)",-2.3230573125418773e-08,,
"(-1, 1, 1, -1, 0, 1, 0, 1, -1)",-4.6461146250837546e-08,"[4, 6]","[4, 6]"
"(-1, 1, 1, -1, 0, 1, 0, 0, -1)",-8.77599429182487e-08,"[4, 6]",[7]
"(-1, 1, 1, -1, 0, 1, 0, 0, 0)",-1.633883643154454e-06,[7],[6]
"(-1, 1, 1, -1, -1, -1, 1, 1, 0)",-2.3230573125418773e-08,,
"(-1, 1, 1, -1, -1, 0, 1, 1, -1)",-2.3230573125418773e-08,,
"(-1, 1, 1, -1, -1, 0, 1, 1, 0)",-4.6461146250837546e-08,"[5, 8]","[5, 8]"
"(-1, 1, 1, -1, -1, -1, 1, 0, 1)",-2.3230573125418773e-08,,
"(-1, 1, 1, -1, -1, 0, 1, -1, 1)",2.581174791713197e-09,[5],[5]
"(-1, 1, 1, -1, -1, 0, 1, 0, 1)",-2.0649398333705576e-08,[7],[5]
"(-1, 1, 1, -1, -1, 0, 1, 0, 0)",-8.77599429182487e-08,"[5, 8]",[7]
"(-1, 1, 1, -1, 1, -1, 1, 1, -1)",2.581174791713197e-09,,
"(-1, 1, 1, -1, 0, -1, 1, 1, -1)",2.581174791713197e-09,[4],[4]
"(-1, 1, 1, -1, 0, -1, 1, 1, 0)",-2.0649398333705576e-08,[8],[4]
"(-1, 1, 1, -1, 0, -1, 1, -1, 1)",2.581174791713197e-09,[4],[4]
"(-1, 1, 1, -1, 0, -1, 1, 0, 1)",-2.0649398333705576e-08,[7],[4]
"(-1, 1, 1, -1, 0, -1, 1, 0, 0)",1.6777636146135782e-07,[4],"[7, 8]"
"(-1, 1, 1, -1, 0, 0, 1, -1, 1)",5.162349583426394e-09,"[4, 5]","[4, 5]"
"(-1, 1, 1, -1, 0, 0, 1, -1, 0)",2.1939985729562175e-07,[4],"[5, 8]"
"(-1, 1, 1, -1, 0, 0, 1, 1, -1)",-2.0649398333705576e-08,[5],[4]
"(-1, 1, 1, -1, 0, 0, 1, 0, -1)",1.6777636146135782e-07,[4],"[5, 7]"
"(-1, 1, 1, -1, 0, 0, 1, 0, 0)",4.6719263730008866e-07,[7],[4]
"(-1, 1, 1, -1, -1, -1, 0, 1, 1)",-2.3230573125418773e-08,,
"(-1, 1, 1, -1, -1, 0, -1, 1, 1)",-2.3230573125418773e-08,,
"(-1, 1, 1, -1, -1, 0, 0, 1, 1)",-4.6461146250837546e-08,"[5, 6]","[5, 6]"
"(-1, 1, 1, -1, -1, 0, 0, 1, 0)",-1.3938343875251265e-07,"[5, 6, 8]","[5, 6, 8]"
"(-1, 1, 1, -1, 0, -1, -1, 1, 1)",-2.3230573125418773e-08,,
"(-1, 1, 1, -1, 0, -1, 0, 1, 1)",-4.6461146250837546e-08,"[4, 6]","[4, 6]"
"(-1, 1, 1, -1, 0, -1, 0, 1, 0)",1.4196461354422586e-07,[4],[8]
"(-1, 1, 1, -1, 0, 0, -1, 1, 0)",-1.8816764231589208e-06,,
"(-1, 1, 1, -1, 0, 0, 0, 1, -1)",1.4196461354422586e-07,[4],[5]
"(-1, 1, 1, -1, 0, 0, 0, 1, 0)",-1.7371306348229817e-06,"[5, 8]",[6]
"(-1, 1, 1, -1, -1, 0, 0, 0, 1)",1.4196461354422586e-07,[5],[7]
"(-1, 1, 1, -1, 0, -1, 0, 0, 1)",-8.77599429182487e-08,"[4, 6]",[7]
"(-1, 1, 1, -1, 0, 0, -1, 0, 1)",-1.8816764231589208e-06,,
"(-1, 1, 1, -1, 0, 0, 0, -1, 1)",1.935881093784898e-07,[5],[4]
"(-1, 1, 1, -1, 0, 0, 0, 0, 1)",-1.633883643154454e-06,[7],[6]
"(-1, 1, 1, -1, 0, 0, 0, 0, 0)",-5.456603509681698e-06,[6],[7]
"(-1, 1, 1, 1, -1, -1, 1, -1, 1)",0.0,,
"(-1, 1, 1, 1, -1, -1, 1, -1, 0)",0.0,[8],[8]
"(-1, 1, 1, 1, -1, -1, 1, 0, -1)",-2.3230573125418773e-08,,
"(-1, 1, 1, 1, -1, -1, 1, 0, 0)",-2.3230573125418773e-08,[7],[8]
"(-1, 1, 1, 1, -1, -1, -1, 1, 1)",0.0,,
"(-1, 1, 1, 1, -1, -1, -1, 1, 0)",0.0,[8],[8]
"(-1, 1, 1, 1, -1, -1, 0, 1, -1)",-2.3230573125418773e-08,,
"(-1, 1, 1, 1, -1, -1, 0, 1, 0)",-2.3230573125418773e-08,[6],[8]
"(-1, 1, 1, 1, -1, -1, -1, 0, 1)",0.0,[7],[7]
"(-1, 1, 1, 1, -1, -1, 0, -1, 1)",0.0,[6],[6]
"(-1, 1, 1, 1, -1, -1, 0, 0, 1)",0.0,"[6, 7]","[6, 7]"
"(-1, 1, 1, 1, -1, -1, 0, 0, 0)",-4.6461146250837546e-08,[8],"[6, 7]"
"(-1, 1, 1, 1, -1, 1, -1, -1, 1)",2.581174791713197e-09,,
"(-1, 1, 1, 1, -1, 1, -1, -1, 0)",2.581174791713197e-09,[8],[8]
"(-1, 1, 1, 1, -1, 1, -1, 0, -1)",-2.3230573125418773e-08,,
"(-1, 1, 1, 1, -1, 1, -1, 0, 0)",-2.0649398333705576e-08,[7],[8]
"(-1, 1, 1, 1, -1, 0, -1, 1, -1)",-2.3230573125418773e-08,,
"(-1, 1, 1, 1, -1, 0, -1, 1, 0)",-2.3230573125418773e-08,[5],[8]
"(-1, 1, 1, 1, -1, 0, -1, -1, 1)",2.581174791713197e-09,[5],[5]
"(-1, 1, 1, 1, -1, 0, -1, 0, 1)",2.581174791713197e-09,[7],[5]
"(-1, 1, 1, 1, -1, 0, -1, 0, 0)",-4.129879666741115e-08,[8],[7]
"(-1, 1, 1, 1, -1, 1, 0, -1, -1)",-2.3230573125418773e-08,,
"(-1, 1, 1, 1, -1, 1, 0, -1, 0)",-2.0649398333705576e-08,[6],[8]
"(-1, 1, 1, 1, -1, 0, 1, -1, -1)",-2.3230573125418773e-08,,
"(-1, 1, 1, 1, -1, 0, 1, -1, 0)",-2.3230573125418773e-08,[5],[8]
"(-1, 1, 1, 1, -1, 0, 0, -1, 1)",2.581174791713197e-09,[6],[5]
"(-1, 1, 1, 1, -1, 0, 0, -1, 0)",-4.129879666741115e-08,[8],[6]
"(-1, 1, 1, 1, -1, 0, 0, 0, -1)",-1.8816764231589208e-06,,
"(-1, 1, 1, 1, -1, 0, 0, 0, 0)",-2.0107351627445804e-06,"[6, 7]",[8]
"(-1, 1, 1, 0, -1, 1, -1, 1, -1)",-2.3230573125418773e-08,,
"(-1, 1, 1, 0, -1, 1, -1, 1, 0)",-4.6461146250837546e-08,"[3, 8]","[3, 8]"
"(-1, 1, 1, 0, -1, 1, -1, 0, 1)",2.0907515812876897e-07,,
"(-1, 1, 1, 0, -1, 1, -1, 0, 0)",1.4196461354422586e-07,[8],[7]
"(-1, 1, 1, 0, -1, 1, 1, -1, -1)",-2.3230573125418773e-08,,
"(-1, 1, 1, 0, -1, 1, 1, -1, 0)",-2.0649398333705576e-08,[3],[8]
"(-1, 1, 1, 0, -1, 1, 0, -1, 1)",2.0907515812876897e-07,,
"(-1, 1, 1, 0, -1, 1, 0, -1, 0)",1.6777636146135782e-07,[8],"[3, 6]"
"(-1, 1, 1, 0, -1, 1, 0, 0, -1)",-1.8816764231589208e-06,,
"(-1, 1, 1, 0, -1, 1, 0, 0, 0)",-1.4299708346091113e-06,[7],[8]
"(-1, 1, 1, 0, -1, -1, 1, 1, -1)",-2.3230573125418773e-08,,
"(-1, 1, 1, 0, -1, -1, 1, 1, 0)",-4.6461146250837546e-08,"[3, 8]","[3, 8]"
"(-1, 1, 1, 0, -1, -1, 1, -1, 1)",0.0,[3],[3]
"(-1, 1, 1, 0, -1, -1, 1, 0, 1)",-2.3230573125418773e-08,[7],[3]
"(-1, 1, 1, 0, -1, -1, 1, 0, 0)",-9.292229250167509e-08,"[3, 8]",[7]
"(-1, 1, 1, 0, -1, 0, 1, -1, 1)",2.581174791713197e-09,[3],[5]
"(-1, 1, 1, 0, -1, 0, 1, -1, 0)",-4.129879666741115e-08,[8],[3]
"(-1, 1, 1, 0, -1, 0, 1, 0, -1)",-1.8816764231589208e-06,,
"(-1, 1, 1, 0, -1, 0, 1, 0, 0)",-2.1036574552462556e-06,[7],[8]
"(-1, 1, 1, 0, -1, -1, -1, 1, 1)",0.0,[3],[3]
"(-1, 1, 1, 0, -1, -1, 0, 1, 1)",-2.3230573125418773e-08,[6],[3]
"(-1, 1, 1, 0, -1, -1, 0, 1, 0)",-9.292229250167509e-08,"[3, 8]",[6]
"(-1, 1, 1, 0, -1, 0, -1, 1, 1)",-2.3230573125418773e-08,[5],[3]
"(-1, 1, 1, 0, -1, 0, -1, 1, 0)",-9.292229250167509e-08,"[3, 8]",[5]
"(-1, 1, 1, 0, -1, 0, 0, 1, -1)",-1.8816764231589208e-06,,
"(-1, 1, 1, 0, -1, 0, 0, 1, 0)",-2.2069044469147835e-06,"[5, 6]",[8]
"(-1, 1, 1, 0, -1, -1, 0, 0, 1)",-4.6461146250837546e-08,[3],"[6, 7]"
"(-1, 1, 1, 0, -1, 0, -1, 0, 1)",1.884257597950634e-07,[5],[7]
"(-1, 1, 1, 0, -1, 0, 0, -1, 1)",2.142375077121954e-07,[5],"[3, 6]"
"(-1, 1, 1, 0, -1, 0, 0, 0, 1)",4.981667348006471e-07,[7],[5]
"(-1, 1, 1, 0, -1, 0, 0, 0, 0)",-7.253101164714083e-06,[8],[7]
"(-1, 1, 1, 1, 1, -1, -1, -1, 1)",0.0,,
"(-1, 1, 1, 1, 1, -1, -1, -1, 0)",0.0,[8],[8]
"(-1, 1, 1, 1, 1, -1, -1, 1, -1)",2.581174791713197e-09,,
"(-1, 1, 1, 1, 1, -1, -1, 0, -1)",2.581174791713197e-09,[7],[7]
"(-1, 1, 1, 1, 1, -1, -1, 0, 0)",2.581174791713197e-09,[8],[7]
"(-1, 1, 1, 1, 0, -1, -1, 1, -1)",2.581174791713197e-09,[4],[4]
"(-1, 1, 1, 1, 0, -1, -1, 1, 0)",2.581174791713197e-09,[8],[4]
"(-1, 1, 1, 1, 0, -1, -1, -1, 1)",0.0,[4],[4]
"(-1, 1, 1, 1, 0, -1, -1, 0, 1)",0.0,"[4, 7]","[4, 7]"
"(-1, 1, 1, 1, 0, -1, -1, 0, 0)",5.162349583426394e-09,"[4, 7]",[8]
"(-1, 1, 1, 1, 1, -1, 1, -1, -1)",2.581174791713197e-09,,
"(-1, 1, 1, 1, 1, -1, 0, -1, -1)",2.581174791713197e-09,[6],[6]
"(-1, 1, 1, 1, 1, -1, 0, -1, 0)",2.581174791713197e-09,[8],[6]
"(-1, 1, 1, 1, 0, -1, 1, -1, -1)",2.581174791713197e-09,[4],[4]
"(-1, 1, 1, 1, 0, -1, 1, -1, 0)",2.581174791713197e-09,[8],[4]
"(-1, 1, 1, 1, 0, -1, 0, -1, 1)",0.0,"[4, 6]","[4, 6]"
"(-1, 1, 1, 1, 0, -1, 0, -1, 0)",5.162349583426394e-09,"[4, 6]",[8]
"(-1, 1, 1, 1, 1, -1, 0, 0, -1)",5.162349583426394e-09,"[6, 7]","[6, 7]"
"(-1, 1, 1, 1, 0, -1, 1, 0, -1)",-2.0649398333705576e-08,[7],[4]
"(-1, 1, 1, 1, 0, -1, 0, 1, -1)",-2.0649398333705576e-08,[6],[4]
"(-1, 1, 1, 1, 0, -1, 0, 0, -1)",-3.613644708398476e-08,[4],"[6, 7]"
"(-1, 1, 1, 1, 0, -1, 0, 0, 0)",-7.227289416796952e-08,"[6, 7]",[4]
"(-1, 1, 1, 0, 1, -1, -1, 1, 0)",2.0907515812876897e-07,,
"(-1, 1, 1, 0, 1, -1, -1, -1, 1)",0.0,[3],[3]
"(-1, 1, 1, 0, 1, -1, -1, 0, 1)",-2.3230573125418773e-08,[7],[3]
"(-1, 1, 1, 0, 1, -1, -1, 0, 0)",1.884257597950634e-07,[7],[8]
"(-1, 1, 1, 0, 1, -1, 1, -1, 0)",2.0907515812876897e-07,,
"(-1, 1, 1, 0, 1, -1, 0, -1, 1)",2.581174791713197e-09,[3],[6]
"(-1, 1, 1, 0, 1, -1, 0, -1, 0)",2.142375077121954e-07,[6],"[3, 8]"
"(-1, 1, 1, 0, 1, -1, 1, 0, -1)",2.0907515812876897e-07,,
"(-1, 1, 1, 0, 1, -1, 0, 1, -1)",2.0907515812876897e-07,,
"(-1, 1, 1, 0, 1, -1, 0, 0, -1)",4.233126658409643e-07,"[6, 7]",[3]
"(-1, 1, 1, 0, 1, -1, 0, 0, 0)",1.2234768512720553e-06,[8],[6]
"(-1, 1, 1, 0, 0, -1, 1, -1, 1)",2.581174791713197e-09,[3],[4]
"(-1, 1, 1, 0, 0, -1, 1, -1, 0)",2.142375077121954e-07,[4],"[3, 8]"
"(-1, 1, 1, 0, 0, -1, 1, 1, -1)",-2.0649398333705576e-08,[3],[4]
"(-1, 1, 1, 0, 0, -1, 1, 0, -1)",1.6777636146135782e-07,[4],"[3, 7]"
"(-1, 1, 1, 0, 0, -1, 1, 0, 0)",4.568679381332359e-07,[7],[4]
"(-1, 1, 1, 0, 0, -1, -1, 1, 1)",-2.3230573125418773e-08,[4],[3]
"(-1, 1, 1, 0, 0, -1, -1, 1, 0)",1.884257597950634e-07,[4],[8]
"(-1, 1, 1, 0, 0, -1, 0, 1, -1)",1.6777636146135782e-07,[4],"[3, 6]"
"(-1, 1, 1, 0, 0, -1, 0, 1, 0)",4.0524444229897194e-07,[6],[4]
"(-1, 1, 1, 0, 0, -1, -1, 0, 1)",-4.6461146250837546e-08,[3],"[4, 7]"
"(-1, 1, 1, 0, 0, -1, 0, -1, 1)",5.162349583426394e-09,"[4, 6]",[3]
"(-1, 1, 1, 0, 0, -1, 0, 0, 1)",-1.755198858364974e-07,[7],[3]
"(-1, 1, 1, 0, 0, -1, 0, 0, 0)",1.8377964516997965e-06,[4],[8]
"(-1, 1, 1, 1, 1, 0, -1, -1, -1)",-2.3230573125418773e-08,,
"(-1, 1, 1, 1, 1, 0, -1, -1, 0)",-2.3230573125418773e-08,[5],[8]
"(-1, 1, 1, 1, 0, 1, -1, -1, -1)",-2.3230573125418773e-08,,
"(-1, 1, 1, 1, 0, 1, -1, -1, 0)",-2.0649398333705576e-08,[4],[8]
"(-1, 1, 1, 1, 0, 0, -1, -1, 1)",2.581174791713197e-09,[4],[5]
"(-1, 1, 1, 1, 0, 0, -1, -1, 0)",-4.129879666741115e-08,[8],[4]
"(-1, 1, 1, 1, 1, 0, -1, 0, -1)",-2.0649398333705576e-08,[5],[7]
"(-1, 1, 1, 1, 0, 1, -1, 0, -1)",-4.6461146250837546e-08,"[4, 7]","[4, 7]"
"(-1, 1, 1, 1, 0, 0, -1, 1, -1)",-2.0649398333705576e-08,[5],[4]
"(-1, 1, 1, 1, 0, 0, -1, 0, -1)",-8.77599429182487e-08,"[4, 7]",[5]
"(-1, 1, 1, 1, 0, 0, -1, 0, 0)",-1.651951866696446e-07,[5],[8]
"(-1, 1, 1, 0, 1, 1, -1, -1, -1)",-2.3230573125418773e-08,,
"(-1, 1, 1, 0, 1, 1, -1, -1, 0)",-4.6461146250837546e-08,"[3, 8]","[3, 8]"
"(-1, 1, 1, 0, 1, 0, -1, -1, 1)",-2.3230573125418773e-08,[5],[3]
"(-1, 1, 1, 0, 1, 0, -1, -1, 0)",-9.292229250167509e-08,"[3, 8]",[5]
"(-1, 1, 1, 0, 1, 1, -1, 0, -1)",-4.6461146250837546e-08,"[3, 7]","[3, 7]"
"(-1, 1, 1, 0, 1, 0, -1, 1, -1)",2.0907515812876897e-07,,
"(-1, 1, 1, 0, 1, 0, -1, 0, -1)",1.4196461354422586e-07,[7],[5]
"(-1, 1, 1, 0, 1, 0, -1, 0, 0)",-1.6442083423213068e-06,[5],[3]
"(-1, 1, 1, 0, 0, 1, -1, -1, 1)",2.0907515812876897e-07,,
"(-1, 1, 1, 0, 0, 1, -1, -1, 0)",1.4196461354422586e-07,[8],[4]
"(-1, 1, 1, 0, 0, 1, -1, 1, -1)",-4.6461146250837546e-08,"[3, 4]","[3, 4]"
"(-1, 1, 1, 0, 0, 1, -1, 0, -1)",-1.3938343875251265e-07,"[3, 4, 7]","[3, 4, 7]"
"(-1, 1, 1, 0, 0, 1, -1, 0, 0)",-1.7371306348229819e-06,"[4, 7]",[3]
"(-1, 1, 1, 0, 0, 0, -1, 1, -1)",1.4196461354422586e-07,[4],[5]
"(-1, 1, 1, 0, 0, 0, -1, 1, 0)",-1.6442083423213065e-06,[5],[3]
"(-1, 1, 1, 0, 0, 0, -1, -1, 1)",1.884257597950634e-07,[5],[4]
"(-1, 1, 1, 0, 0, 0, -1, 0, 1)",-1.5512860498196316e-06,"[4, 7]",[3]
"(-1, 1, 1, 0, 0, 0, -1, 0, 0)",-6.742028555954872e-06,[3],[5]
"(-1, 1, 1, 1, 1, 0, 0, -1, -1)",-2.0649398333705576e-08,[5],[6]
"(-1, 1, 1, 1, 0, 1, 0, -1, -1)",-4.6461146250837546e-08,"[4, 6]","[4, 6]"
"(-1, 1, 1, 1, 0, 0, 1, -1, -1)",-2.0649398333705576e-08,[5],[4]
"(-1, 1, 1, 1, 0, 0, 0, -1, -1)",-8.77599429182487e-08,"[4, 6]",[5]
"(-1, 1, 1, 1, 0, 0, 0, -1, 0)",-1.651951866696446e-07,[5],[8]
"(-1, 1, 1, 0, 1, 1, 0, -1, -1)",-2.0649398333705576e-08,[3],[6]
"(-1, 1, 1, 0, 1, 0, 1, -1, -1)",2.0907515812876897e-07,,
"(-1, 1, 1, 0, 1, 0, 0, -1, -1)",1.6777636146135782e-07,[6],"[3, 5]"
"(-1, 1, 1, 0, 1, 0, 0, -1, 0)",4.568679381332359e-07,[5],[6]
"(-1, 1, 1, 0, 0, 1, 1, -1, -1)",-2.0649398333705576e-08,[3],[4]
"(-1, 1, 1, 0, 0, 1, 0, -1, -1)",-8.77599429182487e-08,"[4, 6]",[3]
"(-1, 1, 1, 0, 0, 1, 0, -1, 0)",4.155691414658248e-07,[3],[8]
"(-1, 1, 1, 0, 0, 0, 1, -1, -1)",1.6777636146135782e-07,[4],"[3, 5]"
"(-1, 1, 1, 0, 0, 0, 1, -1, 0)",5.601149298017638e-07,[3],[4]
"(-1, 1, 1, 0, 0, 0, 0, -1, 1)",6.014137264691749e-07,[4],[5]
"(-1, 1, 1, 0, 0, 0, 0, -1, 0)",1.8687705492003546e-06,[8],[3]
"(-1, 1, 1, 1, 0, 0, 0, 0, -1)",-2.0933327560794027e-06,[5],[4]
"(-1, 1, 1, 0, 1, 0, 0, 0, -1)",1.1305545587703804e-06,[5],[6]
